f,Om
1.2589254117941661e-05,1.6404885746006272e-14
1.9952623149688786e-05,3.4448946587280484e-14
3.1622776601683795e-05,7.806023007750343e-14
5.0118723362727245e-05,1.9876973661793933e-13
7.943282347242821e-05,4.621595290086414e-13
0.00012589254117941674,9.049659404320427e-13
0.00019952623149688788,1.5288976496434893e-12
0.00031622776601683794,2.3619406680279122e-12
0.0005011872336272725,3.424575642396214e-12
0.0007943282347242822,4.79064928268011e-12
0.0012589254117941675,6.719272196852602e-12
0.0019952623149688807,9.423034123135484e-12
0.0031622776601683794,1.3066308067310531e-11
0.005011872336272725,1.7843098775548934e-11
0.00794328234724282,2.0609300897171896e-11
0.012589254117941675,1.979385536090093e-11
0.019952623149688806,1.7433304638472768e-11
0.03162277660168379,1.1749533121905887e-11
0.05011872336272725,3.654781935288917e-12
0.07943282347242821,1.606158403034447e-13
0.12589254117941687,2.4701089499692707e-16
0.19952623149688786,0.0
0.31622776601683794,0.0
0.5011872336272725,0.0
0.7943282347242822,0.0
