f,Om
1.2589254117941661e-05,1.640488574600627e-14
1.9952623149688786e-05,3.4448946587280484e-14
3.1622776601683795e-05,7.806023007750342e-14
5.0118723362727245e-05,1.9876973661793933e-13
7.943282347242821e-05,4.621595290086414e-13
0.00012589254117941674,9.049659404320426e-13
0.00019952623149688788,1.5288976496434893e-12
0.00031622776601683794,2.3619406680279122e-12
0.0005011872336272725,3.424575642396214e-12
0.0007943282347242822,4.79064928268011e-12
0.0012589254117941675,6.718762585661633e-12
0.0019952623149688807,9.402937002260691e-12
0.0031622776601683794,1.2838719019700403e-11
0.005011872336272725,1.6733585296986534e-11
0.00794328234724282,1.8271519865210645e-11
0.012589254117941675,1.6407588826458802e-11
0.019952623149688806,1.3181276541423044e-11
0.03162277660168379,7.466153736108617e-12
0.05011872336272725,5.631242890256885e-13
0.07943282347242821,1.3129652852687614e-14
0.12589254117941687,0.0
0.19952623149688786,0.0
0.31622776601683794,0.0
0.5011872336272725,0.0
0.7943282347242822,0.0
