f,Om
1.2589254117941661e-05,1.6404886032480892e-14
1.9952623149688786e-05,3.444895544662489e-14
3.1622776601683795e-05,7.806023089361277e-14
5.011872336272725e-05,1.9876973559630607e-13
7.943282347242822e-05,4.62159528665392e-13
0.00012589254117941674,9.049659613774787e-13
0.00019952623149688788,1.5288976950511664e-12
0.00031622776601683794,2.3619406594442958e-12
0.0005011872336272725,3.4245756371773505e-12
0.0007943282347242822,4.7906493775999196e-12
0.0012589254117941675,6.718762643559949e-12
0.0019952623149688807,9.40293709303829e-12
0.0031622776601683794,1.2838719128718585e-11
0.005011872336272725,1.6733585441426076e-11
0.00794328234724282,1.8271519901437236e-11
0.012589254117941675,1.640758871670516e-11
0.01995262314968881,1.3181276470225054e-11
0.03162277660168379,7.466153676220148e-12
0.05011872336272725,5.63124277214409e-13
0.07943282347242822,1.3129652861934708e-14
0.12589254117941687,0.0
0.1995262314968879,0.0
0.31622776601683794,0.0
0.5011872336272725,0.0
0.7943282347242822,0.0
