f,Om
1.2589254117941661e-05,1.6031593174131827e-14
1.9952623149688786e-05,3.45408444200744e-14
3.1622776601683795e-05,7.931014282568044e-14
5.0118723362727245e-05,1.9926023879050466e-13
7.943282347242821e-05,4.616165598527123e-13
0.00012589254117941674,9.002793627347315e-13
0.00019952623149688788,1.52107108199089e-12
0.00031622776601683794,2.351650709192602e-12
0.0005011872336272725,3.410572813976627e-12
0.0007943282347242822,4.774996470771415e-12
0.0012589254117941675,6.6995107505832645e-12
0.0019952623149688807,9.393699812559314e-12
0.0031622776601683794,1.302469747413117e-11
0.005011872336272725,1.7786081563393365e-11
0.00794328234724282,2.0618600936720107e-11
0.012589254117941675,1.984350151109663e-11
0.019952623149688806,1.7375486495519106e-11
0.03162277660168379,1.1735806563185836e-11
0.05011872336272725,3.996391695073592e-12
0.07943282347242821,2.785260534070042e-13
0.12589254117941687,1.4801006105910544e-15
0.19952623149688786,0.0
0.31622776601683794,0.0
0.5011872336272725,0.0
0.7943282347242822,0.0
